
0it [00:00, ?it/s]
1267it [01:32,  3.79it/s, bound:101 nc:101 ncall:4.2e+04 eff:3.0% logz=22.85+/-0.15 dlogz:28.692>0.1]
1271it [01:32,  4.84it/s, bound:103 nc:240 ncall:4.3e+04 eff:3.0% logz=22.93+/-0.15 dlogz:28.593>0.1]
1274it [01:34,  3.28it/s, bound:105 nc:237 ncall:4.3e+04 eff:2.9% logz=23.00+/-0.15 dlogz:28.522>0.1]
1280it [01:34,  4.99it/s, bound:108 nc:157 ncall:4.4e+04 eff:2.9% logz=23.12+/-0.15 dlogz:28.382>0.1]
1283it [01:35,  3.87it/s, bound:109 nc:101 ncall:4.4e+04 eff:2.9% logz=23.18+/-0.15 dlogz:28.312>0.1]
1290it [01:37,  4.04it/s, bound:111 nc:154 ncall:4.5e+04 eff:2.9% logz=23.32+/-0.15 dlogz:28.156>0.1]
1298it [01:39,  4.33it/s, bound:114 nc:101 ncall:4.6e+04 eff:2.8% logz=23.47+/-0.15 dlogz:27.987>0.1]
1305it [01:39,  6.26it/s, bound:117 nc:101 ncall:4.7e+04 eff:2.8% logz=23.59+/-0.15 dlogz:27.844>0.1]
1308it [01:40,  4.55it/s, bound:118 nc:108 ncall:4.7e+04 eff:2.8% logz=23.65+/-0.15 dlogz:27.784>0.1]
1314it [01:42,  3.71it/s, bound:121 nc:101 ncall:4.8e+04 eff:2.7% logz=23.75+/-0.15 dlogz:27.665>0.1]
1319it [01:43,  5.01it/s, bound:123 nc:140 ncall:4.9e+04 eff:2.7% logz=23.84+/-0.15 dlogz:27.563>0.1]
1322it [01:45,  3.39it/s, bound:124 nc:101 ncall:4.9e+04 eff:2.7% logz=23.89+/-0.15 dlogz:27.502>0.1]
1327it [01:45,  4.80it/s, bound:126 nc:  1 ncall:5.0e+04 eff:3.4% logz=34.90+/-0.21 dlogz:14.565>0.1]
1330it [01:46,  3.70it/s, bound:127 nc:139 ncall:5.0e+04 eff:2.7% logz=24.03+/-0.15 dlogz:27.348>0.1]
1338it [01:48,  4.44it/s, bound:130 nc:101 ncall:5.1e+04 eff:2.6% logz=24.16+/-0.15 dlogz:27.198>0.1]
1346it [01:49,  4.86it/s, bound:133 nc:101 ncall:5.2e+04 eff:2.6% logz=24.29+/-0.15 dlogz:27.042>0.1]
1353it [01:49,  6.99it/s, bound:135 nc:101 ncall:5.2e+04 eff:2.6% logz=24.41+/-0.15 dlogz:26.909>0.1]
1356it [01:52,  3.92it/s, bound:136 nc:180 ncall:5.3e+04 eff:2.6% logz=24.46+/-0.15 dlogz:26.849>0.1]
1362it [01:53,  3.91it/s, bound:139 nc:106 ncall:5.4e+04 eff:2.5% logz=24.56+/-0.15 dlogz:26.736>0.1]
1370it [01:55,  4.03it/s, bound:141 nc:195 ncall:5.5e+04 eff:2.5% logz=24.68+/-0.15 dlogz:26.592>0.1]
1376it [01:55,  5.47it/s, bound:144 nc:101 ncall:5.5e+04 eff:2.5% logz=24.77+/-0.15 dlogz:26.486>0.1]
1379it [01:57,  4.20it/s, bound:145 nc:101 ncall:5.6e+04 eff:2.5% logz=24.82+/-0.15 dlogz:26.433>0.1]
1386it [01:59,  3.85it/s, bound:147 nc:101 ncall:5.6e+04 eff:2.5% logz=24.92+/-0.15 dlogz:26.313>0.1]
1393it [01:59,  5.65it/s, bound:150 nc:101 ncall:5.7e+04 eff:2.4% logz=25.02+/-0.15 dlogz:26.193>0.1]
1396it [02:01,  4.01it/s, bound:151 nc:125 ncall:5.8e+04 eff:2.4% logz=25.07+/-0.15 dlogz:26.141>0.1]
1402it [02:02,  3.71it/s, bound:153 nc:106 ncall:5.8e+04 eff:2.4% logz=25.16+/-0.15 dlogz:26.033>0.1]
1410it [02:04,  4.09it/s, bound:156 nc:125 ncall:5.9e+04 eff:2.4% logz=25.30+/-0.15 dlogz:25.875>0.1]
1418it [02:06,  4.50it/s, bound:159 nc:101 ncall:6.0e+04 eff:2.3% logz=25.44+/-0.15 dlogz:25.716>0.1]
1426it [02:07,  4.57it/s, bound:161 nc:101 ncall:6.1e+04 eff:2.3% logz=25.58+/-0.15 dlogz:25.556>0.1]
1433it [02:07,  6.32it/s, bound:164 nc:138 ncall:6.2e+04 eff:2.3% logz=25.70+/-0.15 dlogz:25.417>0.1]
1436it [02:09,  4.49it/s, bound:166 nc:105 ncall:6.2e+04 eff:2.3% logz=25.76+/-0.15 dlogz:25.356>0.1]
1442it [02:11,  4.13it/s, bound:168 nc:152 ncall:6.3e+04 eff:2.3% logz=25.87+/-0.15 dlogz:25.230>0.1]
1449it [02:11,  6.05it/s, bound:171 nc:101 ncall:6.4e+04 eff:2.3% logz=26.00+/-0.15 dlogz:25.080>0.1]
1453it [02:13,  4.49it/s, bound:172 nc:101 ncall:6.5e+04 eff:2.3% logz=26.07+/-0.15 dlogz:25.000>0.1]
1458it [02:14,  4.05it/s, bound:174 nc:144 ncall:6.5e+04 eff:2.2% logz=26.15+/-0.15 dlogz:24.905>0.1]
1466it [02:16,  4.59it/s, bound:177 nc:117 ncall:6.6e+04 eff:2.2% logz=26.28+/-0.15 dlogz:24.755>0.1]
1474it [02:18,  3.88it/s, bound:180 nc:131 ncall:6.7e+04 eff:2.2% logz=26.40+/-0.15 dlogz:24.611>0.1]
1479it [02:18,  4.97it/s, bound:182 nc:121 ncall:6.8e+04 eff:2.2% logz=26.48+/-0.15 dlogz:24.521>0.1]
1482it [02:21,  2.87it/s, bound:183 nc:138 ncall:6.8e+04 eff:2.2% logz=26.53+/-0.15 dlogz:24.466>0.1]
1484it [02:22,  3.25it/s, bound:185 nc:266 ncall:6.9e+04 eff:2.2% logz=26.56+/-0.15 dlogz:24.429>0.1]
1487it [02:22,  4.05it/s, bound:187 nc:308 ncall:6.9e+04 eff:2.1% logz=26.61+/-0.15 dlogz:24.372>0.1]
1490it [02:24,  2.58it/s, bound:189 nc:273 ncall:7.0e+04 eff:2.1% logz=26.66+/-0.15 dlogz:24.316>0.1]
1494it [02:24,  3.66it/s, bound:191 nc:101 ncall:7.0e+04 eff:2.1% logz=26.72+/-0.15 dlogz:24.244>0.1]
1498it [02:26,  3.20it/s, bound:192 nc:165 ncall:7.1e+04 eff:2.1% logz=26.78+/-0.15 dlogz:24.174>0.1]
1502it [02:26,  4.47it/s, bound:194 nc:109 ncall:7.1e+04 eff:2.1% logz=26.84+/-0.15 dlogz:24.103>0.1]
1506it [02:29,  2.68it/s, bound:195 nc:104 ncall:7.2e+04 eff:2.1% logz=26.90+/-0.15 dlogz:24.031>0.1]
1510it [02:29,  3.72it/s, bound:197 nc:117 ncall:7.2e+04 eff:2.1% logz=26.96+/-0.15 dlogz:23.961>0.1]
1513it [02:29,  4.75it/s, bound:199 nc:  1 ncall:7.3e+04 eff:2.2% logz=28.49+/-0.15 dlogz:22.165>0.1]
1516it [02:31,  3.19it/s, bound:201 nc:114 ncall:7.3e+04 eff:2.1% logz=27.05+/-0.15 dlogz:23.861>0.1]
1521it [02:31,  4.92it/s, bound:203 nc:103 ncall:7.4e+04 eff:2.1% logz=27.12+/-0.15 dlogz:23.778>0.1]
1524it [02:34,  2.64it/s, bound:204 nc:106 ncall:7.5e+04 eff:2.0% logz=27.16+/-0.15 dlogz:23.727>0.1]
1528it [02:34,  3.71it/s, bound:206 nc:391 ncall:7.5e+04 eff:2.0% logz=27.22+/-0.15 dlogz:23.660>0.1]
1530it [02:37,  1.99it/s, bound:207 nc:238 ncall:7.6e+04 eff:2.0% logz=27.25+/-0.15 dlogz:23.625>0.1]
1533it [02:37,  2.67it/s, bound:209 nc:262 ncall:7.6e+04 eff:2.0% logz=27.29+/-0.15 dlogz:23.573>0.1]
1536it [02:37,  3.60it/s, bound:211 nc:313 ncall:7.7e+04 eff:2.0% logz=27.34+/-0.15 dlogz:23.521>0.1]
1538it [02:40,  1.97it/s, bound:212 nc:122 ncall:7.7e+04 eff:2.0% logz=27.37+/-0.15 dlogz:23.486>0.1]
1541it [02:40,  2.78it/s, bound:214 nc:101 ncall:7.8e+04 eff:2.0% logz=27.41+/-0.15 dlogz:23.432>0.1]
1545it [02:43,  2.17it/s, bound:215 nc:194 ncall:7.9e+04 eff:2.0% logz=27.48+/-0.15 dlogz:23.359>0.1]
1548it [02:43,  2.94it/s, bound:217 nc:101 ncall:7.9e+04 eff:2.0% logz=27.52+/-0.15 dlogz:23.307>0.1]
1553it [02:46,  2.22it/s, bound:219 nc:265 ncall:8.0e+04 eff:1.9% logz=27.60+/-0.15 dlogz:23.218>0.1]
1556it [02:46,  2.87it/s, bound:221 nc:179 ncall:8.1e+04 eff:1.9% logz=27.64+/-0.15 dlogz:23.166>0.1]
1560it [02:46,  4.09it/s, bound:223 nc:101 ncall:8.1e+04 eff:1.9% logz=27.70+/-0.15 dlogz:23.094>0.1]
1562it [02:49,  2.20it/s, bound:224 nc:102 ncall:8.2e+04 eff:1.9% logz=27.73+/-0.15 dlogz:23.059>0.1]
1567it [02:49,  3.56it/s, bound:226 nc:284 ncall:8.3e+04 eff:1.9% logz=27.81+/-0.15 dlogz:22.969>0.1]
1570it [02:52,  2.25it/s, bound:227 nc:187 ncall:8.3e+04 eff:1.9% logz=27.86+/-0.15 dlogz:22.916>0.1]
1573it [02:52,  2.96it/s, bound:229 nc:101 ncall:8.3e+04 eff:1.9% logz=27.90+/-0.15 dlogz:22.864>0.1]
1577it [02:54,  2.19it/s, bound:231 nc:255 ncall:8.4e+04 eff:1.9% logz=27.96+/-0.15 dlogz:22.795>0.1]
1581it [02:55,  3.14it/s, bound:233 nc:342 ncall:8.5e+04 eff:1.9% logz=28.02+/-0.15 dlogz:22.727>0.1]
1584it [02:57,  2.18it/s, bound:235 nc:241 ncall:8.6e+04 eff:1.8% logz=28.06+/-0.15 dlogz:22.675>0.1]
1586it [02:57,  2.62it/s, bound:237 nc:101 ncall:8.6e+04 eff:1.8% logz=28.09+/-0.15 dlogz:22.640>0.1]
1590it [02:57,  3.93it/s, bound:239 nc:101 ncall:8.7e+04 eff:1.8% logz=28.15+/-0.15 dlogz:22.572>0.1]
1592it [03:00,  2.37it/s, bound:239 nc:213 ncall:8.7e+04 eff:1.8% logz=28.18+/-0.15 dlogz:22.539>0.1]
1595it [03:00,  3.30it/s, bound:241 nc:133 ncall:8.7e+04 eff:1.8% logz=28.22+/-0.15 dlogz:22.489>0.1]
1600it [03:01,  3.17it/s, bound:243 nc:121 ncall:8.8e+04 eff:1.8% logz=28.29+/-0.15 dlogz:22.404>0.1]
1607it [03:01,  5.55it/s, bound:246 nc:142 ncall:8.9e+04 eff:1.8% logz=28.40+/-0.15 dlogz:22.278>0.1]
1610it [03:03,  3.73it/s, bound:247 nc:126 ncall:8.9e+04 eff:1.8% logz=28.45+/-0.15 dlogz:22.225>0.1]
1616it [03:05,  3.59it/s, bound:250 nc:101 ncall:9.0e+04 eff:1.8% logz=28.54+/-0.15 dlogz:22.119>0.1]
1620it [03:05,  4.74it/s, bound:252 nc:249 ncall:9.1e+04 eff:1.8% logz=28.60+/-0.15 dlogz:22.048>0.1]
1623it [03:07,  3.00it/s, bound:254 nc:143 ncall:9.1e+04 eff:1.8% logz=28.65+/-0.15 dlogz:21.995>0.1]
1629it [03:08,  4.70it/s, bound:257 nc:151 ncall:9.2e+04 eff:1.8% logz=28.74+/-0.15 dlogz:21.889>0.1]
1632it [03:10,  2.78it/s, bound:258 nc:125 ncall:9.3e+04 eff:1.8% logz=28.78+/-0.15 dlogz:21.836>0.1]
1637it [03:10,  4.07it/s, bound:261 nc:221 ncall:9.3e+04 eff:1.8% logz=28.85+/-0.15 dlogz:21.751>0.1]
1640it [03:12,  2.98it/s, bound:263 nc:155 ncall:9.4e+04 eff:1.7% logz=28.90+/-0.15 dlogz:21.700>0.1]
1645it [03:15,  2.66it/s, bound:266 nc:110 ncall:9.5e+04 eff:1.7% logz=28.97+/-0.15 dlogz:21.616>0.1]
1652it [03:15,  4.37it/s, bound:269 nc:205 ncall:9.6e+04 eff:1.7% logz=29.07+/-0.15 dlogz:21.496>0.1]
1655it [03:17,  2.89it/s, bound:270 nc:260 ncall:9.6e+04 eff:1.7% logz=29.12+/-0.15 dlogz:21.445>0.1]
1660it [03:17,  4.14it/s, bound:273 nc:195 ncall:9.7e+04 eff:1.7% logz=29.19+/-0.15 dlogz:21.360>0.1]
1663it [03:19,  2.83it/s, bound:274 nc:126 ncall:9.8e+04 eff:1.7% logz=29.23+/-0.15 dlogz:21.309>0.1]
1668it [03:20,  4.14it/s, bound:277 nc:106 ncall:9.8e+04 eff:1.7% logz=29.30+/-0.15 dlogz:21.227>0.1]
1671it [03:22,  2.73it/s, bound:278 nc:134 ncall:9.9e+04 eff:1.7% logz=29.34+/-0.15 dlogz:21.178>0.1]
1677it [03:25,  2.49it/s, bound:281 nc:101 ncall:1.0e+05 eff:1.7% logz=29.42+/-0.15 dlogz:21.081>0.1]
1682it [03:25,  3.54it/s, bound:284 nc:255 ncall:1.0e+05 eff:1.7% logz=29.49+/-0.15 dlogz:21.002>0.1]
1685it [03:27,  2.50it/s, bound:285 nc:146 ncall:1.0e+05 eff:1.7% logz=29.53+/-0.15 dlogz:20.953>0.1]
1688it [03:27,  3.18it/s, bound:287 nc:  1 ncall:1.0e+05 eff:1.9% logz=34.80+/-0.18 dlogz:14.620>0.1]
1693it [03:30,  2.54it/s, bound:289 nc:145 ncall:1.0e+05 eff:1.7% logz=29.64+/-0.16 dlogz:20.823>0.1]
1696it [03:30,  3.23it/s, bound:291 nc:134 ncall:1.0e+05 eff:1.6% logz=29.68+/-0.16 dlogz:20.776>0.1]
1701it [03:33,  2.71it/s, bound:294 nc:208 ncall:1.0e+05 eff:1.6% logz=29.74+/-0.16 dlogz:20.700>0.1]
1707it [03:33,  4.24it/s, bound:297 nc:139 ncall:1.0e+05 eff:1.6% logz=29.83+/-0.16 dlogz:20.604>0.1]
1710it [03:35,  2.68it/s, bound:298 nc:288 ncall:1.1e+05 eff:1.6% logz=29.87+/-0.16 dlogz:20.557>0.1]
1716it [03:35,  4.18it/s, bound:302 nc:131 ncall:1.1e+05 eff:1.6% logz=29.94+/-0.16 dlogz:20.464>0.1]
1719it [03:37,  3.09it/s, bound:303 nc:179 ncall:1.1e+05 eff:1.6% logz=29.98+/-0.16 dlogz:20.419>0.1]
1725it [03:39,  3.00it/s, bound:306 nc:170 ncall:1.1e+05 eff:1.6% logz=30.05+/-0.16 dlogz:20.332>0.1]
1732it [03:40,  4.76it/s, bound:310 nc:148 ncall:1.1e+05 eff:1.6% logz=30.13+/-0.16 dlogz:20.235>0.1]
1736it [03:42,  3.49it/s, bound:312 nc:135 ncall:1.1e+05 eff:1.6% logz=30.17+/-0.16 dlogz:20.182>0.1]
1741it [03:44,  2.94it/s, bound:314 nc:143 ncall:1.1e+05 eff:1.6% logz=30.22+/-0.16 dlogz:20.118>0.1]
1746it [03:44,  4.07it/s, bound:317 nc:182 ncall:1.1e+05 eff:1.6% logz=30.28+/-0.16 dlogz:20.052>0.1]
1749it [03:46,  3.04it/s, bound:318 nc:143 ncall:1.1e+05 eff:1.6% logz=30.31+/-0.16 dlogz:20.013>0.1]
1754it [03:46,  4.37it/s, bound:321 nc:130 ncall:1.1e+05 eff:1.6% logz=30.36+/-0.16 dlogz:19.947>0.1]
1757it [03:48,  2.93it/s, bound:322 nc:139 ncall:1.1e+05 eff:1.6% logz=30.40+/-0.16 dlogz:19.906>0.1]
1762it [03:49,  4.29it/s, bound:325 nc:157 ncall:1.1e+05 eff:1.6% logz=30.45+/-0.16 dlogz:19.838>0.1]
1765it [03:51,  2.97it/s, bound:326 nc:176 ncall:1.1e+05 eff:1.5% logz=30.48+/-0.16 dlogz:19.798>0.1]
1768it [03:51,  3.81it/s, bound:328 nc:128 ncall:1.1e+05 eff:1.5% logz=30.52+/-0.16 dlogz:19.758>0.1]
1772it [03:51,  5.32it/s, bound:330 nc:161 ncall:1.2e+05 eff:1.5% logz=30.56+/-0.16 dlogz:19.703>0.1]
1775it [03:52,  3.65it/s, bound:331 nc:137 ncall:1.2e+05 eff:1.5% logz=30.60+/-0.16 dlogz:22.000>0.1]
1778it [03:53,  4.77it/s, bound:333 nc:  1 ncall:1.2e+05 eff:1.7% logz=34.41+/-0.17 dlogz:17.403>0.1]
1781it [03:55,  2.79it/s, bound:334 nc:134 ncall:1.2e+05 eff:1.5% logz=30.66+/-0.16 dlogz:21.917>0.1]
1783it [03:55,  3.37it/s, bound:336 nc:142 ncall:1.2e+05 eff:1.5% logz=30.69+/-0.16 dlogz:21.889>0.1]
1787it [03:55,  5.06it/s, bound:338 nc:127 ncall:1.2e+05 eff:1.5% logz=30.74+/-0.16 dlogz:21.831>0.1]
1790it [03:58,  2.26it/s, bound:340 nc:216 ncall:1.2e+05 eff:1.5% logz=30.77+/-0.16 dlogz:21.788>0.1]
1794it [03:58,  3.36it/s, bound:342 nc:159 ncall:1.2e+05 eff:1.5% logz=30.82+/-0.16 dlogz:21.732>0.1]
1797it [04:01,  2.08it/s, bound:344 nc:266 ncall:1.2e+05 eff:1.5% logz=30.85+/-0.16 dlogz:21.690>0.1]
1800it [04:01,  2.78it/s, bound:346 nc:143 ncall:1.2e+05 eff:1.5% logz=30.89+/-0.16 dlogz:21.646>0.1]
1804it [04:02,  4.07it/s, bound:348 nc:201 ncall:1.2e+05 eff:1.5% logz=30.94+/-0.16 dlogz:21.588>0.1]
1807it [04:05,  2.11it/s, bound:349 nc:311 ncall:1.2e+05 eff:1.5% logz=30.97+/-0.16 dlogz:21.545>0.1]
1810it [04:05,  2.84it/s, bound:351 nc:130 ncall:1.2e+05 eff:1.5% logz=31.01+/-0.16 dlogz:21.500>0.1]
1813it [04:08,  1.91it/s, bound:353 nc:177 ncall:1.2e+05 eff:1.5% logz=31.05+/-0.16 dlogz:21.455>0.1]
1817it [04:08,  2.84it/s, bound:355 nc:101 ncall:1.2e+05 eff:1.5% logz=31.10+/-0.16 dlogz:21.396>0.1]
1821it [04:10,  2.31it/s, bound:357 nc:259 ncall:1.2e+05 eff:1.5% logz=31.15+/-0.16 dlogz:21.337>0.1]
1825it [04:10,  3.30it/s, bound:359 nc:101 ncall:1.2e+05 eff:1.5% logz=31.19+/-0.16 dlogz:21.279>0.1]
1829it [04:12,  2.83it/s, bound:360 nc:204 ncall:1.2e+05 eff:1.5% logz=31.24+/-0.16 dlogz:21.222>0.1]
1833it [04:12,  3.94it/s, bound:362 nc:110 ncall:1.2e+05 eff:1.5% logz=31.29+/-0.16 dlogz:21.163>0.1]
1837it [04:15,  2.55it/s, bound:363 nc:143 ncall:1.3e+05 eff:1.5% logz=31.34+/-0.16 dlogz:21.102>0.1]
1840it [04:15,  3.29it/s, bound:365 nc:101 ncall:1.3e+05 eff:1.5% logz=31.38+/-0.16 dlogz:21.056>0.1]
1844it [04:15,  4.62it/s, bound:367 nc:270 ncall:1.3e+05 eff:1.5% logz=31.43+/-0.16 dlogz:20.997>0.1]
1847it [04:18,  2.60it/s, bound:368 nc:101 ncall:1.3e+05 eff:1.5% logz=31.46+/-0.16 dlogz:20.953>0.1]
1851it [04:18,  3.74it/s, bound:370 nc:  1 ncall:1.3e+05 eff:1.5% logz=31.95+/-0.16 dlogz:20.352>0.1]
1854it [04:21,  2.10it/s, bound:372 nc:101 ncall:1.3e+05 eff:1.4% logz=31.55+/-0.16 dlogz:20.850>0.1]
1858it [04:21,  3.04it/s, bound:374 nc:297 ncall:1.3e+05 eff:1.4% logz=31.60+/-0.16 dlogz:20.790>0.1]
1861it [04:25,  1.97it/s, bound:376 nc:105 ncall:1.3e+05 eff:1.4% logz=31.64+/-0.16 dlogz:20.743>0.1]
1865it [04:25,  2.85it/s, bound:378 nc:272 ncall:1.3e+05 eff:1.4% logz=31.69+/-0.16 dlogz:20.679>0.1]
1869it [04:28,  2.12it/s, bound:380 nc:250 ncall:1.3e+05 eff:1.4% logz=31.75+/-0.16 dlogz:20.615>0.1]
1872it [04:28,  2.75it/s, bound:382 nc:185 ncall:1.3e+05 eff:1.4% logz=31.79+/-0.16 dlogz:20.568>0.1]
1877it [04:31,  2.18it/s, bound:384 nc:342 ncall:1.3e+05 eff:1.4% logz=31.85+/-0.16 dlogz:20.492>0.1]
1880it [04:31,  2.81it/s, bound:386 nc:254 ncall:1.3e+05 eff:1.4% logz=31.89+/-0.16 dlogz:20.447>0.1]
1883it [04:31,  3.65it/s, bound:388 nc:101 ncall:1.3e+05 eff:1.4% logz=31.92+/-0.16 dlogz:20.404>0.1]
1885it [04:34,  2.11it/s, bound:388 nc:255 ncall:1.3e+05 eff:1.4% logz=31.95+/-0.16 dlogz:20.375>0.1]
1887it [04:34,  2.59it/s, bound:390 nc:101 ncall:1.3e+05 eff:1.4% logz=31.97+/-0.16 dlogz:20.345>0.1]
1893it [04:35,  3.11it/s, bound:392 nc:101 ncall:1.4e+05 eff:1.4% logz=32.04+/-0.16 dlogz:20.259>0.1]
1899it [04:35,  5.06it/s, bound:394 nc:101 ncall:1.4e+05 eff:1.4% logz=32.11+/-0.16 dlogz:20.176>0.1]
1902it [04:38,  2.78it/s, bound:395 nc:101 ncall:1.4e+05 eff:1.4% logz=32.14+/-0.16 dlogz:20.135>0.1]
1906it [04:38,  3.86it/s, bound:397 nc:  1 ncall:1.4e+05 eff:1.5% logz=34.97+/-0.17 dlogz:16.719>0.1]
1909it [04:41,  2.50it/s, bound:398 nc:101 ncall:1.4e+05 eff:1.4% logz=32.22+/-0.16 dlogz:20.039>0.1]
1915it [04:41,  4.12it/s, bound:400 nc:  1 ncall:1.4e+05 eff:1.6% logz=36.50+/-0.18 dlogz:14.859>0.1]
1918it [04:44,  2.36it/s, bound:401 nc:284 ncall:1.4e+05 eff:1.4% logz=32.32+/-0.16 dlogz:19.919>0.1]
1921it [04:44,  3.02it/s, bound:403 nc:101 ncall:1.4e+05 eff:1.4% logz=32.35+/-0.16 dlogz:19.880>0.1]
1924it [04:44,  3.93it/s, bound:405 nc:321 ncall:1.4e+05 eff:1.4% logz=32.38+/-0.16 dlogz:19.840>0.1]
1927it [04:47,  2.35it/s, bound:407 nc:271 ncall:1.4e+05 eff:1.4% logz=32.42+/-0.16 dlogz:19.799>0.1]
1930it [04:47,  3.16it/s, bound:409 nc:  1 ncall:1.4e+05 eff:1.4% logz=32.94+/-0.16 dlogz:19.157>0.1]
1933it [04:49,  2.41it/s, bound:410 nc:194 ncall:1.4e+05 eff:1.4% logz=32.48+/-0.16 dlogz:19.717>0.1]
1937it [04:49,  3.60it/s, bound:412 nc:  1 ncall:1.4e+05 eff:1.4% logz=33.68+/-0.17 dlogz:18.249>0.1]
1940it [04:52,  2.10it/s, bound:413 nc:192 ncall:1.4e+05 eff:1.4% logz=32.56+/-0.16 dlogz:19.622>0.1]
1943it [04:52,  2.83it/s, bound:415 nc:319 ncall:1.4e+05 eff:1.4% logz=32.60+/-0.16 dlogz:19.581>0.1]
1948it [04:55,  2.31it/s, bound:418 nc:118 ncall:1.4e+05 eff:1.4% logz=32.66+/-0.16 dlogz:19.509>0.1]
1952it [04:55,  3.26it/s, bound:420 nc:101 ncall:1.4e+05 eff:1.3% logz=32.70+/-0.16 dlogz:19.451>0.1]
1956it [04:58,  2.20it/s, bound:422 nc:101 ncall:1.5e+05 eff:1.3% logz=32.75+/-0.16 dlogz:19.392>0.1]
1959it [04:58,  2.84it/s, bound:424 nc:250 ncall:1.5e+05 eff:1.3% logz=32.79+/-0.16 dlogz:19.348>0.1]
1962it [04:58,  3.71it/s, bound:426 nc:270 ncall:1.5e+05 eff:1.3% logz=32.83+/-0.16 dlogz:19.304>0.1]
1964it [05:01,  1.94it/s, bound:429 nc:103 ncall:1.5e+05 eff:1.3% logz=32.85+/-0.16 dlogz:19.274>0.1]
1969it [05:02,  3.20it/s, bound:431 nc:309 ncall:1.5e+05 eff:1.3% logz=32.91+/-0.16 dlogz:19.201>0.1]
1972it [05:05,  1.96it/s, bound:433 nc:307 ncall:1.5e+05 eff:1.3% logz=32.95+/-0.16 dlogz:19.159>0.1]
1974it [05:05,  2.38it/s, bound:435 nc:120 ncall:1.5e+05 eff:1.3% logz=32.97+/-0.16 dlogz:19.131>0.1]
1978it [05:05,  3.56it/s, bound:437 nc:115 ncall:1.5e+05 eff:1.3% logz=33.02+/-0.16 dlogz:19.074>0.1]
1980it [05:09,  1.73it/s, bound:438 nc:120 ncall:1.5e+05 eff:1.3% logz=33.04+/-0.16 dlogz:19.046>0.1]
1984it [05:09,  2.66it/s, bound:440 nc:291 ncall:1.5e+05 eff:1.3% logz=33.08+/-0.16 dlogz:18.989>0.1]
1986it [05:09,  3.22it/s, bound:442 nc:330 ncall:1.5e+05 eff:1.3% logz=33.11+/-0.16 dlogz:18.961>0.1]
1988it [05:10,  2.36it/s, bound:443 nc:122 ncall:1.5e+05 eff:1.3% logz=33.13+/-0.16 dlogz:18.932>0.1]
1991it [05:11,  3.34it/s, bound:445 nc:104 ncall:1.5e+05 eff:1.3% logz=33.17+/-0.16 dlogz:18.888>0.1]
1995it [05:13,  2.23it/s, bound:446 nc:101 ncall:1.5e+05 eff:1.3% logz=33.22+/-0.16 dlogz:18.832>0.1]
1999it [05:13,  3.32it/s, bound:448 nc:101 ncall:1.5e+05 eff:1.3% logz=33.26+/-0.16 dlogz:18.776>0.1]
2003it [05:17,  2.02it/s, bound:450 nc:172 ncall:1.5e+05 eff:1.3% logz=33.31+/-0.16 dlogz:18.720>0.1]
2006it [05:17,  2.66it/s, bound:452 nc:354 ncall:1.6e+05 eff:1.3% logz=33.34+/-0.16 dlogz:18.678>0.1]
2009it [05:17,  3.52it/s, bound:454 nc:289 ncall:1.6e+05 eff:1.3% logz=33.37+/-0.16 dlogz:18.637>0.1]
2011it [05:20,  1.87it/s, bound:456 nc:169 ncall:1.6e+05 eff:1.3% logz=33.40+/-0.16 dlogz:18.610>0.1]
2014it [05:20,  2.61it/s, bound:458 nc:169 ncall:1.6e+05 eff:1.3% logz=33.43+/-0.16 dlogz:18.569>0.1]
2018it [05:20,  3.92it/s, bound:460 nc:278 ncall:1.6e+05 eff:1.3% logz=33.48+/-0.16 dlogz:18.513>0.1]
2020it [05:24,  1.84it/s, bound:461 nc:153 ncall:1.6e+05 eff:1.3% logz=33.50+/-0.16 dlogz:18.485>0.1]
2023it [05:24,  2.56it/s, bound:463 nc:341 ncall:1.6e+05 eff:1.3% logz=33.53+/-0.16 dlogz:18.444>0.1]
2025it [05:24,  3.18it/s, bound:465 nc:130 ncall:1.6e+05 eff:1.3% logz=33.56+/-0.16 dlogz:18.415>0.1]
2027it [05:27,  1.66it/s, bound:466 nc:208 ncall:1.6e+05 eff:1.3% logz=33.58+/-0.16 dlogz:18.387>0.1]
2031it [05:27,  2.71it/s, bound:468 nc:124 ncall:1.6e+05 eff:1.3% logz=33.63+/-0.16 dlogz:18.331>0.1]
2035it [05:31,  1.81it/s, bound:470 nc:143 ncall:1.6e+05 eff:1.3% logz=33.67+/-0.16 dlogz:18.273>0.1]
2039it [05:31,  2.68it/s, bound:472 nc:297 ncall:1.6e+05 eff:1.3% logz=33.72+/-0.16 dlogz:18.215>0.1]
2041it [05:31,  3.20it/s, bound:474 nc:153 ncall:1.6e+05 eff:1.3% logz=33.75+/-0.16 dlogz:18.186>0.1]
2043it [05:34,  1.84it/s, bound:475 nc:210 ncall:1.6e+05 eff:1.3% logz=33.77+/-0.16 dlogz:18.156>0.1]
2047it [05:34,  2.89it/s, bound:477 nc:143 ncall:1.6e+05 eff:1.2% logz=33.82+/-0.17 dlogz:18.096>0.1]
2050it [05:37,  1.73it/s, bound:478 nc:122 ncall:1.6e+05 eff:1.2% logz=33.86+/-0.17 dlogz:18.050>0.1]
