
0it [00:00, ?it/s]
1595it [09:54,  2.20it/s, bound:1308 nc:310 ncall:4.2e+05 eff:0.4% logz=38.04+/-0.13 dlogz:2.549>0.1]
1603it [09:57,  2.16it/s, bound:1316 nc:322 ncall:4.2e+05 eff:0.4% logz=38.06+/-0.13 dlogz:2.505>0.1]
1611it [10:01,  2.14it/s, bound:1324 nc:317 ncall:4.2e+05 eff:0.4% logz=38.09+/-0.13 dlogz:2.463>0.1]
1619it [10:05,  2.17it/s, bound:1332 nc:303 ncall:4.3e+05 eff:0.4% logz=38.12+/-0.13 dlogz:2.420>0.1]
1621it [10:08,  1.81it/s, bound:1334 nc:316 ncall:4.3e+05 eff:0.4% logz=38.13+/-0.13 dlogz:2.409>0.1]
1627it [10:12,  1.70it/s, bound:1340 nc:363 ncall:4.3e+05 eff:0.4% logz=38.15+/-0.13 dlogz:2.377>0.1]
1635it [10:16,  1.81it/s, bound:1348 nc:328 ncall:4.3e+05 eff:0.4% logz=38.17+/-0.13 dlogz:2.335>0.1]
1643it [10:18,  2.12it/s, bound:1356 nc:321 ncall:4.4e+05 eff:0.4% logz=38.20+/-0.13 dlogz:2.294>0.1]
1651it [10:20,  2.43it/s, bound:1364 nc:338 ncall:4.4e+05 eff:0.4% logz=38.22+/-0.13 dlogz:2.253>0.1]
1659it [10:23,  2.67it/s, bound:1372 nc:331 ncall:4.4e+05 eff:0.4% logz=38.25+/-0.13 dlogz:2.213>0.1]
1667it [10:26,  2.66it/s, bound:1380 nc:327 ncall:4.4e+05 eff:0.4% logz=38.27+/-0.13 dlogz:2.173>0.1]
1674it [10:30,  2.26it/s, bound:1388 nc:349 ncall:4.5e+05 eff:0.4% logz=38.29+/-0.13 dlogz:2.139>0.1]
1682it [10:34,  2.14it/s, bound:1396 nc:326 ncall:4.5e+05 eff:0.4% logz=38.32+/-0.13 dlogz:2.101>0.1]
1690it [10:38,  2.15it/s, bound:1404 nc:365 ncall:4.5e+05 eff:0.4% logz=38.34+/-0.13 dlogz:2.063>0.1]
1698it [10:42,  2.09it/s, bound:1412 nc:367 ncall:4.5e+05 eff:0.4% logz=38.36+/-0.13 dlogz:2.025>0.1]
1706it [10:46,  2.10it/s, bound:1420 nc:299 ncall:4.6e+05 eff:0.4% logz=38.39+/-0.13 dlogz:1.988>0.1]
1714it [10:50,  2.01it/s, bound:1428 nc:334 ncall:4.6e+05 eff:0.4% logz=38.41+/-0.13 dlogz:1.952>0.1]
1721it [10:54,  2.00it/s, bound:1436 nc:348 ncall:4.6e+05 eff:0.4% logz=38.43+/-0.13 dlogz:1.920>0.1]
1729it [10:58,  1.93it/s, bound:1444 nc:319 ncall:4.6e+05 eff:0.4% logz=38.45+/-0.13 dlogz:1.885>0.1]
1737it [11:03,  1.89it/s, bound:1452 nc:324 ncall:4.7e+05 eff:0.4% logz=38.47+/-0.13 dlogz:1.850>0.1]
1745it [11:06,  2.03it/s, bound:1460 nc:323 ncall:4.7e+05 eff:0.4% logz=38.49+/-0.13 dlogz:1.815>0.1]
1752it [11:10,  1.94it/s, bound:1468 nc:353 ncall:4.7e+05 eff:0.4% logz=38.51+/-0.13 dlogz:1.786>0.1]
1760it [11:14,  1.95it/s, bound:1476 nc:347 ncall:4.8e+05 eff:0.4% logz=38.53+/-0.13 dlogz:1.753>0.1]
1768it [11:18,  1.97it/s, bound:1484 nc:335 ncall:4.8e+05 eff:0.4% logz=38.55+/-0.13 dlogz:1.720>0.1]
1776it [11:21,  2.11it/s, bound:1492 nc:330 ncall:4.8e+05 eff:0.4% logz=38.57+/-0.13 dlogz:1.689>0.1]
1784it [11:25,  2.05it/s, bound:1500 nc:343 ncall:4.8e+05 eff:0.4% logz=38.59+/-0.13 dlogz:1.657>0.1]
1792it [11:29,  2.04it/s, bound:1508 nc:324 ncall:4.9e+05 eff:0.4% logz=38.61+/-0.13 dlogz:1.626>0.1]
1800it [11:33,  2.13it/s, bound:1516 nc:314 ncall:4.9e+05 eff:0.4% logz=38.62+/-0.13 dlogz:1.596>0.1]
1808it [11:36,  2.26it/s, bound:1524 nc:325 ncall:4.9e+05 eff:0.4% logz=38.64+/-0.13 dlogz:1.566>0.1]
1816it [11:40,  2.13it/s, bound:1532 nc:338 ncall:4.9e+05 eff:0.4% logz=38.66+/-0.13 dlogz:1.537>0.1]
1824it [11:44,  2.11it/s, bound:1540 nc:360 ncall:5.0e+05 eff:0.4% logz=38.67+/-0.13 dlogz:1.508>0.1]
1831it [11:47,  2.13it/s, bound:1548 nc:337 ncall:5.0e+05 eff:0.4% logz=38.69+/-0.13 dlogz:1.484>0.1]
1839it [11:50,  2.21it/s, bound:1556 nc:334 ncall:5.0e+05 eff:0.4% logz=38.71+/-0.13 dlogz:1.456>0.1]
1847it [11:54,  2.15it/s, bound:1564 nc:321 ncall:5.0e+05 eff:0.4% logz=38.72+/-0.13 dlogz:1.428>0.1]
1855it [11:58,  2.09it/s, bound:1572 nc:356 ncall:5.1e+05 eff:0.4% logz=38.74+/-0.13 dlogz:1.401>0.1]
1863it [12:01,  2.24it/s, bound:1580 nc:354 ncall:5.1e+05 eff:0.4% logz=38.75+/-0.13 dlogz:1.374>0.1]
1871it [12:05,  2.18it/s, bound:1588 nc:333 ncall:5.1e+05 eff:0.4% logz=38.77+/-0.13 dlogz:1.348>0.1]
1879it [12:09,  2.10it/s, bound:1596 nc:341 ncall:5.2e+05 eff:0.4% logz=38.78+/-0.13 dlogz:1.322>0.1]
1887it [12:13,  2.07it/s, bound:1604 nc:336 ncall:5.2e+05 eff:0.4% logz=38.80+/-0.13 dlogz:1.297>0.1]
1895it [12:17,  2.18it/s, bound:1612 nc:320 ncall:5.2e+05 eff:0.4% logz=38.81+/-0.13 dlogz:1.272>0.1]
1903it [12:20,  2.14it/s, bound:1620 nc:342 ncall:5.2e+05 eff:0.4% logz=38.83+/-0.13 dlogz:1.248>0.1]
1911it [12:24,  2.11it/s, bound:1628 nc:348 ncall:5.3e+05 eff:0.4% logz=38.84+/-0.13 dlogz:1.223>0.1]
1919it [12:28,  2.15it/s, bound:1636 nc:329 ncall:5.3e+05 eff:0.4% logz=38.85+/-0.13 dlogz:1.199>0.1]
1927it [12:32,  2.18it/s, bound:1644 nc:349 ncall:5.3e+05 eff:0.4% logz=38.87+/-0.13 dlogz:1.176>0.1]
1935it [12:35,  2.13it/s, bound:1652 nc:350 ncall:5.3e+05 eff:0.4% logz=38.88+/-0.13 dlogz:1.153>0.1]
1943it [12:39,  2.09it/s, bound:1660 nc:337 ncall:5.4e+05 eff:0.4% logz=38.90+/-0.13 dlogz:1.130>0.1]
1951it [12:43,  2.23it/s, bound:1668 nc:325 ncall:5.4e+05 eff:0.4% logz=38.91+/-0.13 dlogz:1.117>0.1]
1959it [12:46,  2.17it/s, bound:1676 nc:342 ncall:5.4e+05 eff:0.4% logz=38.92+/-0.13 dlogz:1.095>0.1]
1966it [12:50,  2.04it/s, bound:1684 nc:331 ncall:5.5e+05 eff:0.4% logz=38.93+/-0.13 dlogz:1.076>0.1]
1974it [12:54,  2.05it/s, bound:1692 nc:348 ncall:5.5e+05 eff:0.4% logz=38.95+/-0.13 dlogz:1.055>0.1]
1982it [12:57,  2.18it/s, bound:1700 nc:334 ncall:5.5e+05 eff:0.4% logz=38.96+/-0.13 dlogz:1.034>0.1]
1990it [13:01,  2.12it/s, bound:1708 nc:330 ncall:5.5e+05 eff:0.4% logz=38.97+/-0.13 dlogz:1.013>0.1]
1997it [13:05,  2.02it/s, bound:1716 nc:335 ncall:5.6e+05 eff:0.4% logz=38.98+/-0.13 dlogz:0.995>0.1]
2005it [13:09,  2.03it/s, bound:1724 nc:339 ncall:5.6e+05 eff:0.4% logz=38.99+/-0.13 dlogz:0.975>0.1]
2013it [13:12,  2.18it/s, bound:1732 nc:326 ncall:5.6e+05 eff:0.4% logz=39.00+/-0.13 dlogz:0.955>0.1]
2021it [13:16,  2.11it/s, bound:1740 nc:344 ncall:5.6e+05 eff:0.4% logz=39.02+/-0.13 dlogz:0.936>0.1]
2029it [13:20,  2.08it/s, bound:1748 nc:351 ncall:5.7e+05 eff:0.4% logz=39.03+/-0.13 dlogz:0.917>0.1]
2037it [13:24,  2.15it/s, bound:1756 nc:336 ncall:5.7e+05 eff:0.4% logz=39.04+/-0.13 dlogz:0.898>0.1]
2045it [13:27,  2.15it/s, bound:1764 nc:359 ncall:5.7e+05 eff:0.4% logz=39.05+/-0.13 dlogz:0.880>0.1]
2053it [13:32,  2.08it/s, bound:1772 nc:347 ncall:5.8e+05 eff:0.4% logz=39.06+/-0.13 dlogz:0.862>0.1]
2061it [13:35,  2.07it/s, bound:1780 nc:338 ncall:5.8e+05 eff:0.4% logz=39.07+/-0.13 dlogz:0.845>0.1]
2069it [13:38,  2.26it/s, bound:1788 nc:331 ncall:5.8e+05 eff:0.4% logz=39.08+/-0.13 dlogz:0.827>0.1]
2077it [13:42,  2.20it/s, bound:1796 nc:327 ncall:5.8e+05 eff:0.4% logz=39.09+/-0.13 dlogz:0.810>0.1]
2085it [13:46,  2.13it/s, bound:1804 nc:358 ncall:5.9e+05 eff:0.4% logz=39.10+/-0.13 dlogz:0.794>0.1]
2093it [13:50,  2.10it/s, bound:1812 nc:356 ncall:5.9e+05 eff:0.4% logz=39.11+/-0.13 dlogz:0.777>0.1]
2101it [13:53,  2.17it/s, bound:1820 nc:329 ncall:5.9e+05 eff:0.4% logz=39.12+/-0.13 dlogz:0.761>0.1]
2109it [13:58,  2.10it/s, bound:1828 nc:350 ncall:5.9e+05 eff:0.4% logz=39.13+/-0.13 dlogz:0.746>0.1]
2117it [14:02,  2.06it/s, bound:1836 nc:330 ncall:6.0e+05 eff:0.4% logz=39.14+/-0.13 dlogz:0.730>0.1]
2125it [14:05,  2.15it/s, bound:1844 nc:343 ncall:6.0e+05 eff:0.4% logz=39.15+/-0.13 dlogz:0.715>0.1]
2133it [14:09,  2.17it/s, bound:1852 nc:349 ncall:6.0e+05 eff:0.4% logz=39.16+/-0.13 dlogz:0.701>0.1]
2141it [14:13,  2.11it/s, bound:1860 nc:332 ncall:6.1e+05 eff:0.4% logz=39.17+/-0.13 dlogz:0.686>0.1]
2149it [14:17,  2.04it/s, bound:1868 nc:341 ncall:6.1e+05 eff:0.4% logz=39.18+/-0.13 dlogz:0.672>0.1]
2157it [14:20,  2.18it/s, bound:1876 nc:324 ncall:6.1e+05 eff:0.4% logz=39.19+/-0.13 dlogz:0.658>0.1]
2165it [14:24,  2.15it/s, bound:1884 nc:346 ncall:6.1e+05 eff:0.4% logz=39.19+/-0.13 dlogz:0.645>0.1]
2173it [14:28,  2.10it/s, bound:1892 nc:330 ncall:6.2e+05 eff:0.4% logz=39.20+/-0.13 dlogz:0.631>0.1]
2181it [14:32,  2.05it/s, bound:1900 nc:341 ncall:6.2e+05 eff:0.4% logz=39.21+/-0.13 dlogz:0.618>0.1]
2189it [14:34,  2.29it/s, bound:1908 nc:343 ncall:6.2e+05 eff:0.4% logz=39.22+/-0.13 dlogz:0.610>0.1]
2197it [14:38,  2.21it/s, bound:1916 nc:338 ncall:6.2e+05 eff:0.4% logz=39.23+/-0.13 dlogz:0.597>0.1]
2205it [14:42,  2.18it/s, bound:1924 nc:312 ncall:6.3e+05 eff:0.4% logz=39.23+/-0.13 dlogz:0.585>0.1]
2213it [14:46,  2.14it/s, bound:1932 nc:345 ncall:6.3e+05 eff:0.4% logz=39.24+/-0.13 dlogz:0.573>0.1]
2221it [14:49,  2.25it/s, bound:1940 nc:347 ncall:6.3e+05 eff:0.4% logz=39.25+/-0.13 dlogz:0.561>0.1]
2229it [14:53,  2.18it/s, bound:1948 nc:333 ncall:6.4e+05 eff:0.4% logz=39.26+/-0.13 dlogz:0.549>0.1]
2237it [14:57,  2.12it/s, bound:1956 nc:322 ncall:6.4e+05 eff:0.4% logz=39.26+/-0.13 dlogz:0.538>0.1]
2245it [15:01,  2.12it/s, bound:1964 nc:333 ncall:6.4e+05 eff:0.4% logz=39.27+/-0.13 dlogz:0.526>0.1]
2253it [15:04,  2.17it/s, bound:1972 nc:332 ncall:6.4e+05 eff:0.4% logz=39.28+/-0.13 dlogz:0.515>0.1]
2261it [15:08,  2.14it/s, bound:1980 nc:341 ncall:6.5e+05 eff:0.3% logz=39.28+/-0.13 dlogz:0.505>0.1]
2269it [15:12,  2.09it/s, bound:1988 nc:328 ncall:6.5e+05 eff:0.3% logz=39.29+/-0.13 dlogz:0.494>0.1]
2277it [15:16,  2.17it/s, bound:1996 nc:362 ncall:6.5e+05 eff:0.3% logz=39.30+/-0.13 dlogz:0.484>0.1]
2285it [15:20,  2.07it/s, bound:2004 nc:343 ncall:6.5e+05 eff:0.3% logz=39.30+/-0.13 dlogz:0.474>0.1]
2293it [15:24,  2.03it/s, bound:2012 nc:321 ncall:6.6e+05 eff:0.3% logz=39.31+/-0.13 dlogz:0.464>0.1]
2301it [15:28,  2.02it/s, bound:2020 nc:339 ncall:6.6e+05 eff:0.3% logz=39.32+/-0.13 dlogz:0.454>0.1]
2309it [15:31,  2.17it/s, bound:2028 nc:357 ncall:6.6e+05 eff:0.3% logz=39.32+/-0.13 dlogz:0.445>0.1]
2317it [15:35,  2.08it/s, bound:2036 nc:333 ncall:6.7e+05 eff:0.3% logz=39.33+/-0.13 dlogz:0.436>0.1]
2325it [15:39,  2.03it/s, bound:2044 nc:341 ncall:6.7e+05 eff:0.3% logz=39.34+/-0.13 dlogz:0.427>0.1]
2333it [15:43,  2.08it/s, bound:2052 nc:362 ncall:6.7e+05 eff:0.3% logz=39.34+/-0.13 dlogz:0.418>0.1]
2341it [15:47,  2.13it/s, bound:2060 nc:358 ncall:6.7e+05 eff:0.3% logz=39.35+/-0.13 dlogz:0.409>0.1]
2349it [15:51,  2.06it/s, bound:2068 nc:339 ncall:6.8e+05 eff:0.3% logz=39.35+/-0.13 dlogz:0.401>0.1]
2357it [15:55,  2.01it/s, bound:2076 nc:330 ncall:6.8e+05 eff:0.3% logz=39.36+/-0.13 dlogz:0.392>0.1]
2365it [15:58,  2.21it/s, bound:2084 nc:330 ncall:6.8e+05 eff:0.3% logz=39.36+/-0.13 dlogz:0.384>0.1]
2373it [16:02,  2.14it/s, bound:2092 nc:336 ncall:6.8e+05 eff:0.3% logz=39.37+/-0.13 dlogz:0.376>0.1]
2381it [16:06,  2.08it/s, bound:2100 nc:361 ncall:6.9e+05 eff:0.3% logz=39.37+/-0.13 dlogz:0.368>0.1]
2388it [16:10,  1.95it/s, bound:2108 nc:677 ncall:6.9e+05 eff:0.3% logz=39.38+/-0.13 dlogz:0.361>0.1]
2396it [16:13,  2.16it/s, bound:2116 nc:362 ncall:6.9e+05 eff:0.3% logz=39.38+/-0.13 dlogz:0.354>0.1]
2404it [16:17,  2.09it/s, bound:2124 nc:365 ncall:7.0e+05 eff:0.3% logz=39.39+/-0.13 dlogz:0.346>0.1]
2412it [16:21,  2.04it/s, bound:2132 nc:345 ncall:7.0e+05 eff:0.3% logz=39.39+/-0.13 dlogz:0.339>0.1]
2419it [16:25,  2.00it/s, bound:2140 nc:327 ncall:7.0e+05 eff:0.3% logz=39.40+/-0.13 dlogz:0.333>0.1]
2427it [16:28,  2.09it/s, bound:2148 nc:354 ncall:7.0e+05 eff:0.3% logz=39.40+/-0.13 dlogz:0.326>0.1]
2435it [16:32,  2.05it/s, bound:2156 nc:313 ncall:7.1e+05 eff:0.3% logz=39.41+/-0.13 dlogz:0.319>0.1]
2443it [16:36,  2.02it/s, bound:2164 nc:315 ncall:7.1e+05 eff:0.3% logz=39.41+/-0.13 dlogz:0.313>0.1]
2451it [16:39,  2.20it/s, bound:2172 nc:339 ncall:7.1e+05 eff:0.3% logz=39.42+/-0.13 dlogz:0.306>0.1]
2459it [16:43,  2.17it/s, bound:2180 nc:341 ncall:7.1e+05 eff:0.3% logz=39.42+/-0.13 dlogz:0.300>0.1]
2467it [16:47,  2.11it/s, bound:2188 nc:331 ncall:7.2e+05 eff:0.3% logz=39.43+/-0.13 dlogz:0.293>0.1]
2475it [16:52,  2.01it/s, bound:2196 nc:349 ncall:7.2e+05 eff:0.3% logz=39.43+/-0.13 dlogz:0.287>0.1]
2483it [16:55,  2.16it/s, bound:2204 nc:329 ncall:7.2e+05 eff:0.3% logz=39.43+/-0.13 dlogz:0.281>0.1]
2491it [16:59,  2.05it/s, bound:2212 nc:365 ncall:7.3e+05 eff:0.3% logz=39.44+/-0.13 dlogz:0.275>0.1]
2499it [17:03,  2.03it/s, bound:2220 nc:340 ncall:7.3e+05 eff:0.3% logz=39.44+/-0.13 dlogz:0.270>0.1]
2507it [17:07,  2.07it/s, bound:2228 nc:336 ncall:7.3e+05 eff:0.3% logz=39.45+/-0.13 dlogz:0.264>0.1]
2515it [17:10,  2.12it/s, bound:2236 nc:316 ncall:7.3e+05 eff:0.3% logz=39.45+/-0.13 dlogz:0.259>0.1]
2523it [17:15,  2.04it/s, bound:2244 nc:336 ncall:7.4e+05 eff:0.3% logz=39.45+/-0.13 dlogz:0.253>0.1]
2531it [17:19,  2.01it/s, bound:2252 nc:327 ncall:7.4e+05 eff:0.3% logz=39.46+/-0.13 dlogz:0.248>0.1]
2539it [17:22,  2.13it/s, bound:2260 nc:341 ncall:7.4e+05 eff:0.3% logz=39.46+/-0.13 dlogz:0.243>0.1]
2547it [17:26,  2.07it/s, bound:2268 nc:338 ncall:7.4e+05 eff:0.3% logz=39.47+/-0.13 dlogz:0.238>0.1]
2555it [17:30,  2.01it/s, bound:2276 nc:355 ncall:7.5e+05 eff:0.3% logz=39.47+/-0.13 dlogz:0.233>0.1]
2563it [17:34,  2.03it/s, bound:2284 nc:333 ncall:7.5e+05 eff:0.3% logz=39.47+/-0.13 dlogz:0.228>0.1]
2571it [17:37,  2.15it/s, bound:2292 nc:361 ncall:7.5e+05 eff:0.3% logz=39.48+/-0.13 dlogz:0.223>0.1]
2579it [17:42,  2.08it/s, bound:2300 nc:367 ncall:7.6e+05 eff:0.3% logz=39.48+/-0.13 dlogz:0.218>0.1]
2587it [17:46,  2.04it/s, bound:2308 nc:339 ncall:7.6e+05 eff:0.3% logz=39.48+/-0.13 dlogz:0.214>0.1]
2595it [17:49,  2.17it/s, bound:2316 nc:322 ncall:7.6e+05 eff:0.3% logz=39.49+/-0.13 dlogz:0.210>0.1]
2603it [17:52,  2.19it/s, bound:2324 nc:351 ncall:7.6e+05 eff:0.3% logz=39.49+/-0.13 dlogz:0.205>0.1]
2611it [17:57,  2.09it/s, bound:2332 nc:337 ncall:7.7e+05 eff:0.3% logz=39.49+/-0.13 dlogz:0.201>0.1]
2619it [18:01,  2.01it/s, bound:2340 nc:347 ncall:7.7e+05 eff:0.3% logz=39.50+/-0.13 dlogz:0.197>0.1]
2627it [18:04,  2.21it/s, bound:2348 nc:347 ncall:7.7e+05 eff:0.3% logz=39.50+/-0.13 dlogz:0.193>0.1]
2635it [18:08,  2.12it/s, bound:2356 nc:331 ncall:7.7e+05 eff:0.3% logz=39.50+/-0.13 dlogz:0.189>0.1]
2643it [18:12,  2.11it/s, bound:2364 nc:321 ncall:7.8e+05 eff:0.3% logz=39.50+/-0.13 dlogz:0.185>0.1]
2651it [18:16,  2.09it/s, bound:2372 nc:344 ncall:7.8e+05 eff:0.3% logz=39.51+/-0.13 dlogz:0.181>0.1]
2659it [18:18,  2.24it/s, bound:2380 nc:338 ncall:7.8e+05 eff:0.3% logz=39.51+/-0.13 dlogz:0.177>0.1]
2667it [18:22,  2.21it/s, bound:2388 nc:339 ncall:7.8e+05 eff:0.3% logz=39.51+/-0.13 dlogz:0.174>0.1]
2675it [18:26,  2.15it/s, bound:2396 nc:337 ncall:7.9e+05 eff:0.3% logz=39.52+/-0.13 dlogz:0.170>0.1]
2683it [18:30,  2.13it/s, bound:2404 nc:341 ncall:7.9e+05 eff:0.3% logz=39.52+/-0.13 dlogz:0.166>0.1]
2691it [18:33,  2.19it/s, bound:2412 nc:342 ncall:7.9e+05 eff:0.3% logz=39.52+/-0.13 dlogz:0.163>0.1]
2699it [18:37,  2.16it/s, bound:2420 nc:316 ncall:8.0e+05 eff:0.3% logz=39.52+/-0.13 dlogz:0.160>0.1]
2707it [18:41,  2.12it/s, bound:2428 nc:336 ncall:8.0e+05 eff:0.3% logz=39.53+/-0.13 dlogz:0.156>0.1]
2715it [18:45,  2.17it/s, bound:2436 nc:358 ncall:8.0e+05 eff:0.3% logz=39.53+/-0.13 dlogz:0.153>0.1]
2723it [18:48,  2.16it/s, bound:2444 nc:329 ncall:8.0e+05 eff:0.3% logz=39.53+/-0.13 dlogz:0.150>0.1]
2731it [18:52,  2.11it/s, bound:2452 nc:319 ncall:8.1e+05 eff:0.3% logz=39.53+/-0.13 dlogz:0.147>0.1]
2739it [18:56,  2.13it/s, bound:2460 nc:331 ncall:8.1e+05 eff:0.3% logz=39.54+/-0.13 dlogz:0.144>0.1]
2747it [18:59,  2.33it/s, bound:2468 nc:342 ncall:8.1e+05 eff:0.3% logz=39.54+/-0.13 dlogz:0.141>0.1]
2755it [19:03,  2.26it/s, bound:2476 nc:341 ncall:8.1e+05 eff:0.3% logz=39.54+/-0.13 dlogz:0.138>0.1]
2763it [19:07,  2.19it/s, bound:2484 nc:323 ncall:8.2e+05 eff:0.3% logz=39.54+/-0.13 dlogz:0.135>0.1]
2771it [19:10,  2.14it/s, bound:2492 nc:331 ncall:8.2e+05 eff:0.3% logz=39.54+/-0.13 dlogz:0.133>0.1]
2779it [19:14,  2.25it/s, bound:2500 nc:343 ncall:8.2e+05 eff:0.3% logz=39.55+/-0.13 dlogz:0.130>0.1]
2787it [19:18,  2.16it/s, bound:2508 nc:341 ncall:8.2e+05 eff:0.3% logz=39.55+/-0.13 dlogz:0.127>0.1]
2795it [19:22,  2.09it/s, bound:2516 nc:343 ncall:8.3e+05 eff:0.3% logz=39.55+/-0.13 dlogz:0.125>0.1]
2803it [19:25,  2.16it/s, bound:2524 nc:333 ncall:8.3e+05 eff:0.3% logz=39.55+/-0.13 dlogz:0.122>0.1]
2810it [19:29,  2.09it/s, bound:2532 nc:348 ncall:8.3e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.120>0.1]
2818it [19:33,  2.08it/s, bound:2540 nc:325 ncall:8.4e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.117>0.1]
2826it [19:37,  2.08it/s, bound:2548 nc:341 ncall:8.4e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.115>0.1]
2834it [19:40,  2.21it/s, bound:2556 nc:332 ncall:8.4e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.113>0.1]
2842it [19:44,  2.14it/s, bound:2564 nc:361 ncall:8.4e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.110>0.1]
2850it [19:47,  2.12it/s, bound:2572 nc:335 ncall:8.5e+05 eff:0.3% logz=39.56+/-0.13 dlogz:0.108>0.1]
2858it [19:52,  2.08it/s, bound:2580 nc:335 ncall:8.5e+05 eff:0.3% logz=39.57+/-0.13 dlogz:0.106>0.1]
2866it [19:55,  2.15it/s, bound:2588 nc:363 ncall:8.5e+05 eff:0.3% logz=39.57+/-0.13 dlogz:0.104>0.1]
2874it [19:59,  2.05it/s, bound:2596 nc:349 ncall:8.5e+05 eff:0.3% logz=39.57+/-0.13 dlogz:0.102>0.1]
2880it [20:03,  2.39it/s, bound:2602 nc:  1 ncall:8.6e+05 eff:0.4% logz=39.66+/-0.13 dlogz:0.000>0.1]

